Order_ID,Date,Warehouse,Dealer,Customer_ID,Machine_ID,Machine_Type,Order_Quantity,Production_Status,Inventory_Level,Change_Type,Order_Volatility,Lead_Time_Days,Delay_Days
O673006,10-02-2021,WH001,Dealer_B,Cust001,MC001,Type3,1,Delayed,19,,Low,,0
O298671,11-02-2021,WH002,,Cust002,MC002,Type4,32,Critical Delay,99,Delayed Approval,,36,0
O358240,11-02-2021,WH001,Dealer_E,Cust001,MC001,Type2,46,,279,,Low,33,3
O136388,11-02-2021,WH003,Dealer_B,Cust004,MC004,Type3,31,Critical Delay,236,Urgent Order Change,,,0
O989790,11-02-2021,WH001,Dealer_B,Cust004,MC002,Type2,32,On-Time,273,Feature Update,Medium,16,0
O634115,11-02-2021,WH002,Dealer_B,Cust002,MC001,Type5,5,Delayed,124,,Low,45,0
O738388,12-02-2021,WH002,Dealer_C,Cust004,MC005,Type2,43,On-Time,138,Urgent Order Change,High,45,0
O934187,12-02-2021,WH002,Dealer_D,Cust004,MC003,Type2,32,Critical Delay,148,,High,29,0
O163914,12-02-2021,WH002,Dealer_C,,MC001,Type5,5,Critical Delay,95,Urgent Order Change,Low,25,0
O395276,12-02-2021,WH001,Dealer_B,Cust003,MC001,Type3,7,Critical Delay,276,Urgent Order Change,Medium,25,0
O637850,12-02-2021,WH004,Dealer_C,Cust001,MC002,Type1,21,Critical Delay,291,,,46,0
O203237,12-02-2021,WH002,Dealer_C,Cust005,MC003,Type2,2,On-Time,181,Urgent Order Change,High,35,17
O301131,12-02-2021,WH004,Dealer_A,Cust002,MC003,Type5,7,Critical Delay,462,,Low,10,0
,12-02-2021,WH002,Dealer_D,Cust001,MC005,Type2,47,Delayed,75,Supplier Delay,Medium,47,0
O638550,,WH003,Dealer_B,Cust002,MC004,Type2,10,Delayed,334,,Medium,22,16
O967015,13-02-2021,WH003,Dealer_D,Cust003,MC003,Type4,8,Critical Delay,,Delayed Approval,High,34,0
O950625,13-02-2021,WH002,Dealer_B,Cust003,MC004,Type5,13,Delayed,84,,Medium,21,0
O522503,13-02-2021,WH003,Dealer_D,Cust005,MC005,Type5,12,On-Time,248,,High,17,0
O131773,13-02-2021,WH002,Dealer_D,Cust003,MC003,Type3,32,On-Time,493,,Low,30,0
O505870,,WH001,Dealer_B,Cust003,,Type5,5,On-Time,99,,Medium,,7
O821589,14-02-2021,WH004,Dealer_E,Cust003,MC001,Type2,16,Delayed,286,Supplier Delay,Low,40,0
O381829,14-02-2021,WH002,Dealer_C,Cust001,MC002,Type2,36,Delayed,340,Delayed Approval,High,37,0
,14-02-2021,WH003,Dealer_B,Cust002,MC005,Type5,39,On-Time,161,Urgent Order Change,Low,,0
O527906,14-02-2021,WH004,Dealer_B,Cust002,,Type3,40,On-Time,235,Urgent Order Change,High,9,6
O419828,15-02-2021,WH004,Dealer_A,Cust004,MC005,Type4,30,,83,Supplier Delay,Medium,42,0
O676931,15-02-2021,WH003,,Cust003,MC003,Type2,7,Critical Delay,190,Delayed Approval,Low,35,0
O870006,15-02-2021,WH001,Dealer_E,Cust004,MC004,,,Critical Delay,33,,High,66,0
O847836,15-02-2021,WH004,Dealer_C,Cust002,MC001,Type3,29,On-Time,216,,Low,41,17
O449582,15-02-2021,WH002,Dealer_C,,MC003,Type4,6,Critical Delay,197,,Low,38,0
O573378,,WH001,Dealer_C,Cust001,MC003,Type2,20,Delayed,425,Urgent Order Change,High,18,0
O135067,16-02-2021,WH003,Dealer_B,Cust004,MC003,Type5,11,Critical Delay,35,Urgent Order Change,Low,42,16
O557530,16-02-2021,WH002,Dealer_A,Cust004,MC005,Type3,35,On-Time,144,Urgent Order Change,Low,29,0
O961662,16-02-2021,WH004,Dealer_E,Cust004,MC001,,46,Delayed,21,Urgent Order Change,Low,39,0
O652409,16-02-2021,WH001,Dealer_B,Cust003,MC004,Type2,14,Delayed,399,,Medium,41,0
O433666,17-02-2021,WH001,Dealer_D,Cust005,MC001,Type1,10,Critical Delay,194,,Medium,9,0
O295154,17-02-2021,WH002,Dealer_D,Cust004,MC005,Type4,12,Delayed,151,,,7,4
O306754,17-02-2021,WH003,Dealer_A,Cust001,MC002,Type4,44,On-Time,72,Urgent Order Change,Medium,7,0
O538363,17-02-2021,,Dealer_C,Cust004,MC003,Type2,11,Critical Delay,2448,,High,27,0
O587849,17-02-2021,WH003,Dealer_B,Cust004,MC002,Type1,20,Critical Delay,,Feature Update,Low,5,12
O138903,17-02-2021,WH003,Dealer_B,Cust001,MC004,Type5,20,Critical Delay,200,,High,27,0
O514931,18-02-2021,WH004,Dealer_A,Cust005,MC004,Type2,19,Delayed,442,Urgent Order Change,Low,,9
O424257,18-02-2021,WH004,Dealer_B,Cust005,,Type5,34,Delayed,16,Delayed Approval,Medium,,0
O405975,18-02-2021,,Dealer_B,Cust004,MC003,Type1,16,On-Time,298,,Low,17,0
O782595,18-02-2021,WH001,Dealer_C,Cust005,MC004,Type2,43,Critical Delay,116,Urgent Order Change,Low,21,3
O882149,18-02-2021,,Dealer_E,Cust004,MC002,Type1,26,On-Time,292,Urgent Order Change,Low,12,0
O315309,18-02-2021,WH002,Dealer_A,Cust001,MC001,,5,Delayed,473,Urgent Order Change,High,34,0
O556950,18-02-2021,WH002,Dealer_B,Cust005,MC004,Type2,20,Critical Delay,76,Supplier Delay,Low,23,0
O744278,18-02-2021,WH004,Dealer_C,Cust005,MC002,Type3,13,Critical Delay,328,Supplier Delay,,33,0
O388898,19-02-2021,WH004,Dealer_C,Cust002,MC005,Type5,2,On-Time,315,Feature Update,High,11,0
O872936,19-02-2021,WH002,Dealer_D,Cust002,MC002,Type2,46,Critical Delay,304,Feature Update,High,20,0
O666253,19-02-2021,WH004,Dealer_B,Cust005,MC005,Type3,13,Delayed,81,,Medium,10,48
O947572,20-02-2021,WH002,,Cust003,MC002,Type3,22,On-Time,114,Urgent Order Change,High,43,10
O984822,20-02-2021,WH003,Dealer_C,Cust001,MC004,Type1,29,Delayed,78,,High,39,16
O743508,20-02-2021,WH004,Dealer_B,Cust001,MC002,Type2,11,Delayed,349,Delayed Approval,High,22,0
O195230,20-02-2021,WH004,Dealer_B,Cust001,MC001,Type5,47,,429,,High,16,2
O804708,20-02-2021,WH004,Dealer_D,Cust004,MC001,Type3,46,On-Time,162,Supplier Delay,High,,0
O985161,20-02-2021,WH001,Dealer_B,Cust002,MC003,Type4,7,On-Time,376,Urgent Order Change,Medium,41,0
O769659,20-02-2021,WH003,Dealer_C,Cust001,MC004,Type1,32,On-Time,498,,High,29,0
O942931,20-02-2021,WH003,Dealer_B,Cust004,MC005,Type4,31,On-Time,281,Feature Update,Low,32,3
O467091,21-02-2021,WH003,Dealer_D,Cust003,MC005,Type2,48,Delayed,228,Feature Update,High,42,0
O498863,21-02-2021,WH002,Dealer_C,Cust003,,Type2,45,Critical Delay,83,Supplier Delay,Low,20,
O169648,,WH003,,Cust001,MC004,Type4,3,Delayed,313,Feature Update,Medium,40,0
O644917,21-02-2021,WH002,Dealer_A,Cust003,MC004,Type5,45,On-Time,195,,Low,43,9
O936845,22-02-2021,WH001,,Cust001,MC002,Type1,15,On-Time,54,Feature Update,Medium,8,12
O328079,22-02-2021,WH003,Dealer_A,Cust004,MC002,Type3,30,On-Time,214,Urgent Order Change,Medium,13,0
O812482,22-02-2021,WH002,,Cust004,MC001,Type4,7,Critical Delay,173,Delayed Approval,High,39,10
O925610,22-02-2021,WH001,Dealer_A,Cust002,MC004,Type5,5,Delayed,120,Supplier Delay,High,17,0
O551832,22-02-2021,WH002,Dealer_B,Cust001,MC001,Type3,3,,333,,High,39,0
O322476,22-02-2021,WH003,Dealer_E,Cust003,MC004,Type5,45,Critical Delay,210,Feature Update,Medium,46,0
O413397,22-02-2021,WH002,Dealer_E,,MC004,Type3,85,Delayed,407,,Low,27,0
O768478,23-02-2021,WH004,Dealer_C,Cust005,MC002,Type5,21,Delayed,452,Delayed Approval,Medium,25,0
O131076,23-02-2021,WH002,Dealer_E,Cust004,MC003,Type5,19,On-Time,147,,Medium,27,1
O929081,23-02-2021,WH002,Dealer_D,Cust004,MC002,Type4,1,On-Time,93,Supplier Delay,High,16,6
O442424,,WH003,Dealer_D,Cust001,MC004,Type5,9,Critical Delay,470,Feature Update,Medium,9,0
O269786,23-02-2021,WH002,Dealer_C,Cust001,MC002,Type3,7,Delayed,131,,High,,0
O220316,23-02-2021,WH002,Dealer_A,Cust001,MC002,Type4,39,Delayed,417,,Low,6,12
O471622,24-02-2021,WH001,Dealer_C,Cust002,MC003,Type2,46,On-Time,165,Delayed Approval,Low,29,1
O181585,24-02-2021,WH001,Dealer_D,Cust003,MC001,Type3,39,On-Time,97,,Medium,20,0
,24-02-2021,WH003,Dealer_E,Cust004,MC003,Type3,2,Delayed,55,Supplier Delay,High,49,12
O817550,25-02-2021,WH001,Dealer_D,Cust005,MC002,Type4,2,Delayed,3870,,Medium,17,13
O503821,25-02-2021,WH002,Dealer_C,Cust001,MC004,Type2,46,On-Time,354,Supplier Delay,High,10,0
O928791,25-02-2021,WH002,Dealer_C,Cust004,MC002,Type5,44,Delayed,402,Delayed Approval,Low,10,19
O747542,25-02-2021,WH001,Dealer_E,Cust005,MC001,Type2,35,Critical Delay,225,Urgent Order Change,Low,48,10
O463007,25-02-2021,WH002,Dealer_C,Cust003,MC005,Type5,23,Delayed,221,Feature Update,High,17,0
O333522,26-02-2021,WH001,Dealer_B,,,Type5,4,On-Time,367,Supplier Delay,,34,
O120188,26-02-2021,WH002,Dealer_C,Cust004,MC003,Type4,48,Delayed,174,,Medium,13,0
O726522,,WH003,Dealer_A,Cust004,,Type4,105,On-Time,24,Delayed Approval,Medium,37,0
,,WH001,Dealer_D,Cust002,MC003,Type1,,On-Time,412,Delayed Approval,High,36,7
O941696,26-02-2021,WH001,Dealer_C,Cust001,MC001,Type3,17,Critical Delay,73,Supplier Delay,Low,36,4
,26-02-2021,WH002,Dealer_E,Cust001,MC001,,37,Delayed,168,Supplier Delay,Medium,7,0
O505987,26-02-2021,WH002,Dealer_B,Cust003,MC003,Type5,29,Critical Delay,183,Supplier Delay,Low,16,0
O713602,26-02-2021,WH003,Dealer_E,Cust001,MC001,Type4,12,On-Time,212,Urgent Order Change,Medium,21,0
,27-02-2021,WH003,Dealer_A,Cust005,MC005,,37,Delayed,342,Urgent Order Change,Medium,7,12
O378415,27-02-2021,WH002,Dealer_A,,MC005,Type4,26,Critical Delay,385,Supplier Delay,Medium,20,19
O120137,27-02-2021,WH001,Dealer_C,Cust002,MC004,Type5,2,On-Time,183,,High,17,0
O135364,27-02-2021,,Dealer_E,,MC003,Type1,49,On-Time,111,Delayed Approval,Low,15,0
O146083,27-02-2021,WH002,Dealer_C,Cust005,MC001,,20,Critical Delay,102,Urgent Order Change,Low,45,0
O173483,27-02-2021,WH004,Dealer_D,Cust001,MC003,Type3,29,On-Time,440,Delayed Approval,High,17,0
,27-02-2021,WH001,Dealer_E,Cust002,MC001,Type3,11,On-Time,321,Feature Update,High,37,0
O785523,28-02-2021,WH001,Dealer_B,Cust005,MC001,Type4,25,On-Time,84,Delayed Approval,Medium,22,0
O793031,28-02-2021,WH003,Dealer_E,Cust005,MC004,Type3,20,Delayed,446,Feature Update,High,32,0
O401006,28-02-2021,WH002,Dealer_C,Cust002,MC003,Type4,42,Delayed,404,,Medium,32,11
O609063,28-02-2021,WH001,Dealer_D,Cust004,MC004,Type2,17,On-Time,2844,,High,45,0
O272821,01-03-2021,WH004,Dealer_A,Cust003,MC002,Type1,2,Delayed,26,,Medium,9,0
O774521,01-03-2021,WH004,Dealer_D,Cust002,MC005,Type3,13,Delayed,197,Feature Update,Low,42,0
O143643,01-03-2021,WH002,Dealer_B,Cust001,MC002,Type3,26,Critical Delay,47,,High,47,0
O406083,01-03-2021,WH004,Dealer_E,Cust005,MC004,Type4,49,Critical Delay,233,Delayed Approval,High,18,0
,01-03-2021,WH004,Dealer_B,Cust002,MC004,Type5,3,On-Time,188,,High,14,0
O703659,01-03-2021,WH004,Dealer_E,Cust005,MC002,Type4,10,Critical Delay,1557,Supplier Delay,High,19,0
O905852,01-03-2021,WH003,Dealer_E,Cust002,MC001,Type1,3,On-Time,388,Feature Update,Low,25,0
O582427,01-03-2021,WH003,Dealer_D,Cust004,MC004,Type1,20,Critical Delay,124,,Medium,35,0
O835365,,WH002,Dealer_D,Cust003,MC003,Type5,30,Delayed,343,,High,14,0
O516495,02-03-2021,WH004,Dealer_D,Cust002,MC004,Type5,35,On-Time,439,Supplier Delay,Low,47,0
O950890,02-03-2021,WH002,Dealer_E,Cust001,MC002,Type2,27,Critical Delay,,Urgent Order Change,Medium,46,19
O154324,02-03-2021,WH004,Dealer_C,,MC002,Type5,49,On-Time,332,Feature Update,Medium,38,0
O153668,02-03-2021,WH004,Dealer_E,Cust001,MC003,Type4,17,Delayed,479,Delayed Approval,High,44,7
O847110,02-03-2021,WH001,Dealer_D,Cust002,MC004,Type2,13,Critical Delay,478,Delayed Approval,Medium,8,9
O664275,02-03-2021,WH003,Dealer_A,Cust004,MC001,Type1,45,Critical Delay,256,Urgent Order Change,Medium,7,8
O407297,03-03-2021,,Dealer_D,Cust004,MC003,Type2,17,On-Time,472,,High,35,
O665632,03-03-2021,WH003,Dealer_E,Cust004,MC005,Type5,7,On-Time,262,Supplier Delay,High,24,0
O641800,03-03-2021,WH002,Dealer_C,Cust002,MC001,Type1,30,Delayed,79,,Low,15,3
O885247,03-03-2021,WH004,Dealer_A,Cust003,MC005,Type3,11,Delayed,153,Supplier Delay,Medium,32,0
O248308,03-03-2021,WH001,Dealer_B,Cust001,MC001,Type1,,Critical Delay,63,Urgent Order Change,High,41,19
O885904,03-03-2021,WH002,Dealer_E,Cust001,MC005,Type1,20,Critical Delay,169,Urgent Order Change,High,12,0
O561526,03-03-2021,WH003,Dealer_B,Cust001,MC001,Type4,10,Delayed,448,Urgent Order Change,High,48,0
O324634,03-03-2021,WH001,Dealer_A,Cust004,MC002,Type4,15,Critical Delay,433,Delayed Approval,Low,32,0
O117197,,WH003,Dealer_A,Cust002,MC005,Type5,11,Delayed,455,,High,40,7
O496334,04-03-2021,WH004,Dealer_B,Cust002,MC005,Type5,14,On-Time,32,,High,31,0
O853177,04-03-2021,WH004,Dealer_E,Cust001,MC001,Type1,25,On-Time,89,,Low,32,0
O319916,04-03-2021,WH002,Dealer_A,Cust002,,Type2,44,Critical Delay,440,Delayed Approval,High,17,18
O364654,04-03-2021,WH004,Dealer_B,Cust002,MC001,Type1,15,Critical Delay,182,Supplier Delay,Medium,23,0
O937806,04-03-2021,WH003,Dealer_D,Cust004,MC003,Type1,6,On-Time,187,Delayed Approval,High,54,19
O655253,04-03-2021,WH004,Dealer_D,,MC003,Type2,23,On-Time,295,,Medium,34,17
O607512,04-03-2021,WH001,Dealer_A,Cust004,MC001,Type3,47,Critical Delay,378,,Medium,36,0
O815937,04-03-2021,WH002,,Cust005,MC002,Type3,44,Delayed,278,,Medium,,0
O848158,05-03-2021,WH003,Dealer_B,Cust003,MC005,Type3,31,Critical Delay,110,Feature Update,Low,14,0
O496914,05-03-2021,WH001,Dealer_E,Cust002,MC001,Type2,7,Critical Delay,270,Delayed Approval,Low,26,0
O374620,05-03-2021,WH001,Dealer_B,Cust002,MC002,Type1,46,Critical Delay,45,Supplier Delay,Medium,21,0
O482289,05-03-2021,WH003,Dealer_B,Cust002,MC005,Type2,18,Delayed,22,Feature Update,High,5,11
O758983,05-03-2021,WH001,,Cust001,MC002,Type2,42,On-Time,245,Feature Update,Low,15,0
O435100,05-03-2021,WH004,Dealer_B,Cust002,MC002,Type4,35,On-Time,71,Urgent Order Change,High,44,3
O989268,05-03-2021,WH003,Dealer_C,Cust003,MC005,Type1,8,On-Time,443,Urgent Order Change,High,8,0
O556280,05-03-2021,WH003,Dealer_E,Cust003,MC005,Type4,35,Delayed,24,Feature Update,High,29,0
O461719,05-03-2021,WH003,Dealer_D,Cust004,MC005,Type2,29,Critical Delay,388,Supplier Delay,High,25,0
O418316,06-03-2021,WH001,Dealer_A,Cust005,MC001,Type1,26,Delayed,131,,High,11,0
O359598,06-03-2021,WH002,Dealer_E,Cust003,MC004,Type1,24,Delayed,442,Feature Update,Low,46,0
O677869,06-03-2021,WH001,Dealer_D,Cust005,MC003,Type5,7,Delayed,23,Supplier Delay,Medium,31,0
O884999,06-03-2021,WH003,Dealer_C,Cust005,MC003,Type3,20,Delayed,72,,High,30,0
O352854,06-03-2021,WH003,Dealer_A,Cust005,MC002,Type1,18,On-Time,301,,,12,10
O623113,06-03-2021,WH003,Dealer_C,Cust001,,Type3,47,On-Time,295,Urgent Order Change,Medium,49,0
O446644,07-03-2021,WH001,Dealer_B,Cust004,MC002,Type5,11,Delayed,220,Urgent Order Change,High,27,18
O657165,07-03-2021,WH003,Dealer_A,Cust001,MC004,Type4,11,Critical Delay,357,Feature Update,Low,39,0
O852436,,,Dealer_A,Cust005,MC001,Type5,31,On-Time,64,Urgent Order Change,High,,0
O601318,,WH002,Dealer_B,Cust003,MC005,Type3,10,Delayed,493,Feature Update,High,49,17
O847807,07-03-2021,WH004,Dealer_A,Cust003,MC001,Type3,,Delayed,370,,Medium,11,0
O696212,08-03-2021,WH002,Dealer_B,Cust001,MC004,Type5,13,Delayed,389,Urgent Order Change,Low,42,0
O878933,08-03-2021,WH001,Dealer_A,Cust003,MC001,Type5,22,Critical Delay,189,Urgent Order Change,Low,48,0
O144051,08-03-2021,WH004,Dealer_D,Cust001,MC002,Type5,,Critical Delay,259,Delayed Approval,High,25,6
O672742,08-03-2021,WH002,Dealer_B,Cust004,MC001,Type3,49,On-Time,328,Urgent Order Change,Medium,7,16
O952874,08-03-2021,WH004,Dealer_C,Cust001,MC004,Type3,30,Delayed,184,Urgent Order Change,High,10,0
O592067,08-03-2021,WH001,Dealer_E,Cust001,MC003,Type2,,Delayed,2529,Feature Update,,7,0
O300872,09-03-2021,WH001,,,MC005,Type4,13,Delayed,126,Supplier Delay,High,45,0
O536947,09-03-2021,WH004,Dealer_E,Cust002,MC005,Type3,40,Critical Delay,403,,Medium,28,0
O689785,09-03-2021,WH004,Dealer_B,Cust005,MC005,Type4,41,Critical Delay,,Delayed Approval,High,23,0
O861327,09-03-2021,WH004,Dealer_C,Cust003,MC002,Type1,43,Delayed,232,Feature Update,High,32,0
O760826,10-03-2021,WH002,Dealer_D,Cust003,MC001,Type3,33,Delayed,198,Urgent Order Change,High,46,19
O984448,10-03-2021,WH001,Dealer_B,Cust003,MC001,Type3,21,Critical Delay,272,Delayed Approval,Medium,25,10
O394177,10-03-2021,WH004,Dealer_E,Cust003,MC001,Type2,25,Delayed,11,Delayed Approval,Low,39,0
O652731,10-03-2021,WH002,Dealer_A,Cust003,MC001,Type3,65,Critical Delay,110,Supplier Delay,High,11,
O209858,10-03-2021,WH004,Dealer_D,Cust001,,Type2,49,Critical Delay,284,Urgent Order Change,Medium,14,0
O520267,10-03-2021,WH001,,Cust002,MC002,Type5,23,Critical Delay,208,Feature Update,High,44,1
O648369,,WH002,Dealer_C,Cust004,MC005,Type4,13,On-Time,210,Feature Update,Medium,17,0
O936195,10-03-2021,WH002,Dealer_C,Cust005,MC004,Type1,41,Delayed,219,Delayed Approval,Low,42,5
O523094,10-03-2021,WH003,Dealer_D,Cust004,MC005,Type4,23,Critical Delay,68,,High,26,8
O721710,11-03-2021,WH001,Dealer_A,Cust003,MC001,Type3,36,Delayed,54,Urgent Order Change,High,15,0
O771580,11-03-2021,WH002,Dealer_D,Cust003,MC002,Type2,,Critical Delay,343,Feature Update,Low,34,0
O899715,11-03-2021,WH004,Dealer_A,Cust003,MC004,Type2,16,On-Time,184,Urgent Order Change,Medium,16,0
,11-03-2021,WH003,Dealer_B,Cust004,MC005,Type2,4,On-Time,3465,Feature Update,High,24,7
O557760,11-03-2021,WH002,Dealer_A,Cust001,MC004,Type5,26,On-Time,254,Supplier Delay,Medium,16,0
O499902,11-03-2021,WH002,Dealer_B,Cust001,MC001,Type4,36,Delayed,266,Supplier Delay,Low,32,0
O912228,12-03-2021,,Dealer_A,Cust004,MC001,Type2,49,Delayed,425,,Low,14,0
O454124,,WH003,Dealer_E,Cust002,MC005,,,On-Time,315,Supplier Delay,Low,28,0
O246184,12-03-2021,WH001,Dealer_D,Cust002,,Type1,18,Delayed,326,Supplier Delay,Low,37,0
O345542,12-03-2021,WH002,Dealer_C,,MC005,Type3,21,Delayed,420,Supplier Delay,,34,0
O283171,,WH003,Dealer_C,Cust005,MC005,Type1,2,On-Time,294,Feature Update,Medium,32,0
O620711,13-03-2021,WH002,Dealer_E,Cust004,MC001,Type2,7,On-Time,257,,Medium,16,0
O885736,13-03-2021,WH001,Dealer_D,Cust004,MC001,Type1,43,On-Time,249,Feature Update,Low,39,0
O909680,13-03-2021,WH001,Dealer_C,Cust002,MC005,Type4,30,Delayed,232,Supplier Delay,,12,16
O110870,13-03-2021,WH001,Dealer_D,Cust005,MC005,Type3,22,Critical Delay,437,Supplier Delay,Low,26,
O153584,13-03-2021,WH002,Dealer_D,Cust005,MC005,Type5,46,Critical Delay,172,Feature Update,Medium,48,0
O755238,14-03-2021,WH002,Dealer_E,Cust003,,Type5,8,Critical Delay,,Delayed Approval,Medium,12,0
O690968,14-03-2021,WH003,Dealer_A,Cust004,MC005,Type5,23,Critical Delay,66,Supplier Delay,Low,30,0
O165805,,WH002,Dealer_A,Cust004,MC003,Type5,36,On-Time,234,Delayed Approval,High,43,0
O514515,14-03-2021,WH002,Dealer_B,Cust002,MC003,Type2,46,On-Time,297,,Medium,12,12
O718117,15-03-2021,WH001,Dealer_C,Cust005,MC004,Type3,14,On-Time,,,Medium,30,0
O991995,15-03-2021,WH004,Dealer_E,Cust002,,Type1,49,On-Time,39,,Medium,16,9
O379594,,WH004,Dealer_A,Cust003,MC005,Type3,33,Delayed,416,Supplier Delay,High,27,0
O807512,15-03-2021,WH001,Dealer_A,Cust001,MC004,Type2,38,Delayed,394,,Low,21,0
O339993,16-03-2021,WH003,Dealer_A,Cust003,MC004,Type2,39,Delayed,139,,Medium,8,0
O209778,16-03-2021,WH001,Dealer_A,Cust003,MC002,Type1,21,Critical Delay,,Delayed Approval,Low,29,0
O534483,16-03-2021,WH002,Dealer_E,Cust003,MC003,Type1,34,Delayed,46,Supplier Delay,Low,47,0
O913659,17-03-2021,WH001,Dealer_E,Cust003,MC005,Type1,18,Delayed,319,,,27,0
O769515,17-03-2021,WH004,Dealer_C,Cust003,MC003,Type3,22,Delayed,11,,High,11,17
O546131,17-03-2021,WH001,Dealer_D,Cust003,MC004,Type4,205,On-Time,483,Delayed Approval,High,18,
O121108,17-03-2021,WH003,Dealer_E,Cust003,MC001,Type2,6,On-Time,153,Feature Update,High,41,0
O393352,17-03-2021,WH002,Dealer_C,Cust001,MC004,Type5,33,Delayed,360,Delayed Approval,Medium,19,0
O854572,17-03-2021,WH004,Dealer_B,Cust001,MC002,Type3,38,,450,Urgent Order Change,Low,10,8
,17-03-2021,WH003,Dealer_D,Cust005,MC005,Type4,44,Delayed,26,,Medium,29,7
O710682,17-03-2021,WH003,Dealer_A,Cust003,MC004,Type1,6,Delayed,197,Supplier Delay,Low,6,0
O515656,17-03-2021,WH003,Dealer_B,Cust005,MC004,Type3,46,Critical Delay,475,Delayed Approval,Medium,19,0
,18-03-2021,WH001,Dealer_C,Cust005,MC001,Type2,36,Delayed,391,Delayed Approval,Low,26,0
O814620,18-03-2021,WH003,Dealer_B,Cust002,MC004,Type4,,On-Time,259,Feature Update,High,40,0
O608579,18-03-2021,WH001,Dealer_A,Cust001,MC001,Type4,4,On-Time,228,Delayed Approval,Medium,48,0
O302193,18-03-2021,WH004,,Cust003,MC002,Type3,5,On-Time,379,Delayed Approval,Low,162,0
O348354,18-03-2021,WH001,Dealer_E,Cust003,MC004,Type2,,Delayed,346,Delayed Approval,,192,0
O836055,18-03-2021,WH004,Dealer_E,Cust001,MC002,Type5,42,,335,Urgent Order Change,Medium,39,0
O231774,18-03-2021,WH002,Dealer_A,Cust001,MC003,Type2,49,Critical Delay,74,Feature Update,Low,49,18
,,,Dealer_E,Cust004,MC004,,24,On-Time,374,Urgent Order Change,,48,2
O977770,18-03-2021,WH001,Dealer_D,Cust003,MC002,Type5,2,Delayed,360,Feature Update,High,11,0
O989704,19-03-2021,WH001,Dealer_C,Cust002,MC002,Type3,29,Delayed,50,,,34,3
O621756,19-03-2021,,Dealer_E,Cust003,,Type2,190,Critical Delay,18,Feature Update,Medium,37,0
O770850,19-03-2021,WH003,Dealer_D,Cust002,MC001,Type4,,Critical Delay,476,,Medium,9,15
O817996,19-03-2021,WH001,Dealer_E,Cust005,MC004,Type4,8,On-Time,405,,Low,24,0
,19-03-2021,WH003,Dealer_D,Cust003,MC001,Type2,42,Delayed,412,Delayed Approval,Low,15,4
O423666,20-03-2021,WH002,Dealer_D,Cust004,MC003,Type1,7,Delayed,164,,Medium,37,0
O575706,20-03-2021,WH002,Dealer_E,Cust001,MC001,Type4,32,Critical Delay,79,Urgent Order Change,High,8,0
O795267,20-03-2021,WH003,Dealer_C,Cust002,MC005,Type5,40,Delayed,1791,,Low,29,0
O710014,20-03-2021,WH003,Dealer_A,Cust004,MC003,Type5,49,Delayed,287,Supplier Delay,Medium,11,0
O265925,21-03-2021,WH002,Dealer_C,Cust002,,Type5,48,On-Time,307,Delayed Approval,High,17,0
,21-03-2021,WH004,Dealer_D,Cust001,MC001,Type4,1,On-Time,137,Urgent Order Change,Medium,47,0
O884319,21-03-2021,WH001,Dealer_B,Cust001,MC005,Type2,49,On-Time,11,Supplier Delay,High,44,0
O213163,21-03-2021,WH003,,Cust004,MC002,Type1,33,Critical Delay,440,Feature Update,High,43,
O639464,21-03-2021,WH002,Dealer_E,Cust004,MC003,Type4,28,Critical Delay,301,Feature Update,,210,0
O783505,21-03-2021,,Dealer_E,Cust001,MC005,Type5,6,Critical Delay,369,Feature Update,Medium,25,0
O146298,21-03-2021,WH001,Dealer_E,Cust004,MC002,Type2,120,On-Time,60,Delayed Approval,Low,40,5
O435154,,,Dealer_C,Cust005,MC003,Type3,35,Critical Delay,128,,Medium,48,2
O886376,21-03-2021,WH001,Dealer_E,Cust004,,Type5,33,,143,Supplier Delay,High,36,18
O665526,22-03-2021,WH001,Dealer_E,Cust001,MC003,Type1,22,Critical Delay,379,,Medium,20,0
O725675,,WH001,Dealer_B,Cust002,MC003,Type2,,On-Time,249,Supplier Delay,Low,28,0
O258293,22-03-2021,WH002,Dealer_C,Cust002,MC002,Type4,26,Critical Delay,222,Feature Update,High,31,0
O627071,22-03-2021,WH001,Dealer_A,Cust002,MC002,Type2,18,Delayed,325,Feature Update,Medium,21,0
O852426,23-03-2021,,Dealer_E,Cust002,MC002,Type1,49,Delayed,31,Urgent Order Change,High,26,18
O513562,23-03-2021,WH002,Dealer_D,Cust005,MC002,Type2,37,On-Time,,Delayed Approval,Low,34,0
O679872,23-03-2021,WH001,Dealer_C,Cust002,MC001,Type1,8,Critical Delay,199,,Low,41,0
