Order_ID,Date,Warehouse,Dealer,Customer_ID,Machine_ID,Machine_Type,Order_Quantity,Production_Status,Inventory_Level,Change_Type,Order_Volatility,Lead_Time_Days,Delay_Days
O631068,2021-02-03,WH002,Dealer_A,Cust002,MC003,Type5,49.0,On-Time,259.0,Urgent Order Change,Medium,7.0,0.0
O186027,2021-02-03,WH002,Dealer_C,Cust002,MC005,Type2,38.0,Delayed,429.0,Urgent Order Change,High,24.0,11.0
O512761,2021-02-04,WH004,Dealer_E,Cust004,MC003,Type5,7.0,On-Time,434.0,Supplier Delay,Medium,26.0,0.0
O876469,2021-02-04,WH001,Dealer_E,Cust002,MC001,Type5,49.0,Critical Delay,229.0,Delayed Approval,Medium,48.0,0.0
O762541,2021-02-04,WH002,Dealer_D,Cust002,MC002,Type5,32.0,Critical Delay,40.0,Feature Update,Medium,27.0,0.0
O984902,2021-02-04,WH004,Dealer_C,Cust005,MC003,Type4,27.0,On-Time,152.0,Supplier Delay,High,39.0,0.0
O547407,2021-02-04,WH004,Dealer_D,Cust002,MC002,Type4,26.0,On-Time,379.0,Urgent Order Change,Medium,34.0,0.0
O767098,2021-02-04,WH001,Dealer_B,Cust004,MC004,Type4,2.0,Delayed,442.0,Urgent Order Change,Medium,12.0,0.0
O333299,2021-02-04,WH002,Dealer_D,Cust002,MC001,Type1,21.0,On-Time,136.0,Supplier Delay,Low,27.0,0.0
O111105,2021-02-05,WH004,Dealer_D,Cust003,MC004,Type4,18.0,Delayed,181.0,Urgent Order Change,Low,11.0,0.0
O995681,2021-02-05,WH001,Dealer_B,Cust005,MC004,Type5,5.0,On-Time,405.0,Delayed Approval,High,42.0,0.0
O219137,2021-02-05,WH002,Dealer_A,Cust003,MC004,Type5,7.0,Delayed,56.0,Urgent Order Change,Low,23.0,0.0
O937618,2021-02-05,WH004,Dealer_E,Cust005,MC004,Type5,34.0,Critical Delay,459.0,Supplier Delay,Low,23.0,0.0
O243664,2021-02-05,WH004,Dealer_E,Cust002,MC002,Type2,48.0,Critical Delay,103.0,Feature Update,High,14.0,16.0
O752489,2021-02-05,WH002,Dealer_D,Cust001,MC004,Type5,29.0,Delayed,51.0,Delayed Approval,Low,38.0,0.0
O330060,2021-02-05,WH002,Dealer_C,Cust001,MC004,Type3,48.0,Critical Delay,432.0,Urgent Order Change,High,28.0,0.0
O785742,2021-02-05,WH002,Dealer_E,Cust003,MC002,Type5,30.0,On-Time,40.0,Delayed Approval,Medium,31.0,0.0
O316046,2021-02-06,WH003,Dealer_C,Cust002,MC005,Type3,49.0,On-Time,36.0,Urgent Order Change,Medium,31.0,0.0
O792771,2021-02-06,WH004,Dealer_A,Cust002,MC005,Type4,26.0,Delayed,258.0,Supplier Delay,High,27.0,0.0
O138395,2021-02-06,WH004,Dealer_E,Cust004,MC005,Type5,26.0,Delayed,80.0,Supplier Delay,Low,42.0,0.0
O393680,2021-02-07,WH003,Dealer_E,Cust004,MC002,Type5,29.0,On-Time,172.0,Delayed Approval,Medium,28.0,0.0
O545991,2021-02-07,WH004,Dealer_D,Cust004,MC004,Type2,17.0,On-Time,456.0,Supplier Delay,High,15.0,0.0
O346120,2021-02-07,WH003,Dealer_E,Cust001,MC003,Type4,16.0,Delayed,289.0,Supplier Delay,Medium,46.0,0.0
O535505,2021-02-07,WH002,Dealer_B,Cust002,MC005,Type3,26.0,Delayed,171.0,Delayed Approval,High,8.0,0.0
O514977,2021-02-08,WH004,Dealer_E,Cust005,MC005,Type3,42.0,Delayed,394.0,Feature Update,Medium,41.0,0.0
O121383,2021-02-08,WH003,Dealer_C,Cust003,MC003,Type2,28.0,Delayed,485.0,Urgent Order Change,Low,40.0,0.0
O597229,2021-02-08,WH001,Dealer_C,Cust004,MC005,Type2,27.0,Critical Delay,372.0,Supplier Delay,Medium,40.0,0.0
Unknown,2021-02-08,WH003,Dealer_D,Cust005,MC005,Type1,37.0,Delayed,464.0,Supplier Delay,Medium,15.0,0.0
O124539,2021-02-08,WH004,Dealer_D,Cust003,MC004,Type3,25.0,Critical Delay,282.0,Delayed Approval,Low,6.0,15.0
O736600,2021-02-08,WH003,Dealer_D,Cust001,MC003,Type3,35.0,Delayed,258.0,Delayed Approval,Medium,17.0,0.0
O266344,2021-02-08,WH001,Dealer_C,Cust005,MC001,Type2,36.0,On-Time,213.0,Supplier Delay,Medium,36.0,0.0
O852274,2021-02-09,WH003,Dealer_D,Cust003,MC003,Type4,36.0,On-Time,331.0,Feature Update,Medium,31.0,0.0
O507682,2021-02-09,WH004,Dealer_C,Cust001,MC001,Type4,18.0,Delayed,444.0,Delayed Approval,Low,27.0,0.0
O674140,2021-02-10,WH001,Dealer_E,Cust004,MC002,Type1,40.0,On-Time,258.0,Delayed Approval,Medium,35.0,17.0
O857067,2021-02-10,WH001,Dealer_A,Cust001,MC001,Type4,31.0,Critical Delay,387.0,Delayed Approval,Medium,34.0,0.0
O610408,2021-02-10,WH002,Dealer_B,Cust003,MC005,Type4,32.0,Delayed,420.0,Supplier Delay,High,19.0,14.0
O647202,2021-02-10,WH002,Dealer_C,Cust001,MC005,Type3,42.0,Delayed,240.0,Delayed Approval,High,49.0,0.0
O243293,2021-02-10,WH002,Dealer_D,Cust001,MC005,Type4,37.0,Delayed,413.0,Urgent Order Change,Low,16.0,0.0
O450769,2021-02-10,WH002,Dealer_E,Cust002,MC005,Type4,33.0,On-Time,291.0,Urgent Order Change,Low,16.0,0.0
O315072,2021-02-10,WH001,Dealer_B,Cust002,MC003,Type1,40.0,Critical Delay,336.0,Delayed Approval,Low,44.0,5.0
O872213,2021-02-10,WH004,Dealer_A,Cust001,MC005,Type2,39.0,Critical Delay,17.0,Urgent Order Change,Low,45.0,0.0
O999867,2021-02-10,WH001,Dealer_D,Cust003,MC004,Type3,20.0,Critical Delay,384.0,Delayed Approval,Medium,7.0,0.0
O673006,2021-02-10,WH001,Dealer_B,Cust001,MC001,Type3,1.0,Delayed,19.0,Delayed Approval,Low,27.0,0.0
O298671,2021-02-11,WH002,Dealer_D,Cust002,MC002,Type4,32.0,Critical Delay,99.0,Delayed Approval,Medium,36.0,0.0
O358240,2021-02-11,WH001,Dealer_E,Cust001,MC001,Type2,46.0,Delayed,279.0,Delayed Approval,Low,33.0,3.0
O136388,2021-02-11,WH003,Dealer_B,Cust004,MC004,Type3,31.0,Critical Delay,236.0,Urgent Order Change,Medium,27.0,0.0
O989790,2021-02-11,WH001,Dealer_B,Cust004,MC002,Type2,32.0,On-Time,273.0,Feature Update,Medium,16.0,0.0
O634115,2021-02-11,WH002,Dealer_B,Cust002,MC001,Type5,5.0,Delayed,124.0,Delayed Approval,Low,45.0,0.0
O738388,2021-02-12,WH002,Dealer_C,Cust004,MC005,Type2,43.0,On-Time,138.0,Urgent Order Change,High,45.0,0.0
O934187,2021-02-12,WH002,Dealer_D,Cust004,MC003,Type2,32.0,Critical Delay,148.0,Delayed Approval,High,29.0,0.0
O163914,2021-02-12,WH002,Dealer_C,Cust002,MC001,Type5,5.0,Critical Delay,95.0,Urgent Order Change,Low,25.0,0.0
O395276,2021-02-12,WH001,Dealer_B,Cust003,MC001,Type3,7.0,Critical Delay,276.0,Urgent Order Change,Medium,25.0,0.0
O637850,2021-02-12,WH004,Dealer_C,Cust001,MC002,Type1,21.0,Critical Delay,291.0,Delayed Approval,Medium,46.0,0.0
O203237,2021-02-12,WH002,Dealer_C,Cust005,MC003,Type2,2.0,On-Time,181.0,Urgent Order Change,High,35.0,17.0
O301131,2021-02-12,WH004,Dealer_A,Cust002,MC003,Type5,7.0,Critical Delay,462.0,Delayed Approval,Low,10.0,0.0
Unknown,2021-02-12,WH002,Dealer_D,Cust001,MC005,Type2,47.0,Delayed,75.0,Supplier Delay,Medium,47.0,0.0
O638550,2021-02-13,WH003,Dealer_B,Cust002,MC004,Type2,10.0,Delayed,334.0,Delayed Approval,Medium,22.0,16.0
O967015,2021-02-13,WH003,Dealer_D,Cust003,MC003,Type4,8.0,Critical Delay,258.0,Delayed Approval,High,34.0,0.0
O950625,2021-02-13,WH002,Dealer_B,Cust003,MC004,Type5,13.0,Delayed,84.0,Delayed Approval,Medium,21.0,0.0
O522503,2021-02-13,WH003,Dealer_D,Cust005,MC005,Type5,12.0,On-Time,248.0,Delayed Approval,High,17.0,0.0
O131773,2021-02-13,WH002,Dealer_D,Cust003,MC003,Type3,32.0,On-Time,493.0,Delayed Approval,Low,30.0,0.0
O505870,2021-02-14,WH001,Dealer_B,Cust003,MC004,Type5,5.0,On-Time,99.0,Delayed Approval,Medium,27.0,7.0
O821589,2021-02-14,WH004,Dealer_E,Cust003,MC001,Type2,16.0,Delayed,286.0,Supplier Delay,Low,40.0,0.0
O381829,2021-02-14,WH002,Dealer_C,Cust001,MC002,Type2,36.0,Delayed,340.0,Delayed Approval,High,37.0,0.0
Unknown,2021-02-14,WH003,Dealer_B,Cust002,MC005,Type5,39.0,On-Time,161.0,Urgent Order Change,Low,27.0,0.0
O527906,2021-02-14,WH004,Dealer_B,Cust002,MC004,Type3,40.0,On-Time,235.0,Urgent Order Change,High,9.0,6.0
O419828,2021-02-15,WH004,Dealer_A,Cust004,MC005,Type4,30.0,Delayed,83.0,Supplier Delay,Medium,42.0,0.0
O676931,2021-02-15,WH003,Dealer_D,Cust003,MC003,Type2,7.0,Critical Delay,190.0,Delayed Approval,Low,35.0,0.0
O870006,2021-02-15,WH001,Dealer_E,Cust004,MC004,Type4,26.0,Critical Delay,33.0,Delayed Approval,High,66.0,0.0
O847836,2021-02-15,WH004,Dealer_C,Cust002,MC001,Type3,29.0,On-Time,216.0,Delayed Approval,Low,41.0,17.0
O449582,2021-02-15,WH002,Dealer_C,Cust002,MC003,Type4,6.0,Critical Delay,197.0,Delayed Approval,Low,38.0,0.0
O573378,2021-02-16,WH001,Dealer_C,Cust001,MC003,Type2,20.0,Delayed,425.0,Urgent Order Change,High,18.0,0.0
O135067,2021-02-16,WH003,Dealer_B,Cust004,MC003,Type5,11.0,Critical Delay,35.0,Urgent Order Change,Low,42.0,16.0
O557530,2021-02-16,WH002,Dealer_A,Cust004,MC005,Type3,35.0,On-Time,144.0,Urgent Order Change,Low,29.0,0.0
O961662,2021-02-16,WH004,Dealer_E,Cust004,MC001,Type4,46.0,Delayed,21.0,Urgent Order Change,Low,39.0,0.0
O652409,2021-02-16,WH001,Dealer_B,Cust003,MC004,Type2,14.0,Delayed,399.0,Delayed Approval,Medium,41.0,0.0
O433666,2021-02-17,WH001,Dealer_D,Cust005,MC001,Type1,10.0,Critical Delay,194.0,Delayed Approval,Medium,9.0,0.0
O295154,2021-02-17,WH002,Dealer_D,Cust004,MC005,Type4,12.0,Delayed,151.0,Delayed Approval,Medium,7.0,4.0
O306754,2021-02-17,WH003,Dealer_A,Cust001,MC002,Type4,44.0,On-Time,72.0,Urgent Order Change,Medium,7.0,0.0
O538363,2021-02-17,WH002,Dealer_C,Cust004,MC003,Type2,11.0,Critical Delay,2448.0,Delayed Approval,High,27.0,0.0
O587849,2021-02-17,WH003,Dealer_B,Cust004,MC002,Type1,20.0,Critical Delay,258.0,Feature Update,Low,5.0,12.0
O138903,2021-02-17,WH003,Dealer_B,Cust001,MC004,Type5,20.0,Critical Delay,200.0,Delayed Approval,High,27.0,0.0
O514931,2021-02-18,WH004,Dealer_A,Cust005,MC004,Type2,19.0,Delayed,442.0,Urgent Order Change,Low,27.0,9.0
O424257,2021-02-18,WH004,Dealer_B,Cust005,MC004,Type5,34.0,Delayed,16.0,Delayed Approval,Medium,27.0,0.0
O405975,2021-02-18,WH002,Dealer_B,Cust004,MC003,Type1,16.0,On-Time,298.0,Delayed Approval,Low,17.0,0.0
O782595,2021-02-18,WH001,Dealer_C,Cust005,MC004,Type2,43.0,Critical Delay,116.0,Urgent Order Change,Low,21.0,3.0
O882149,2021-02-18,WH002,Dealer_E,Cust004,MC002,Type1,26.0,On-Time,292.0,Urgent Order Change,Low,12.0,0.0
O315309,2021-02-18,WH002,Dealer_A,Cust001,MC001,Type4,5.0,Delayed,473.0,Urgent Order Change,High,34.0,0.0
O556950,2021-02-18,WH002,Dealer_B,Cust005,MC004,Type2,20.0,Critical Delay,76.0,Supplier Delay,Low,23.0,0.0
O744278,2021-02-18,WH004,Dealer_C,Cust005,MC002,Type3,13.0,Critical Delay,328.0,Supplier Delay,Medium,33.0,0.0
O388898,2021-02-19,WH004,Dealer_C,Cust002,MC005,Type5,2.0,On-Time,315.0,Feature Update,High,11.0,0.0
O872936,2021-02-19,WH002,Dealer_D,Cust002,MC002,Type2,46.0,Critical Delay,304.0,Feature Update,High,20.0,0.0
O666253,2021-02-19,WH004,Dealer_B,Cust005,MC005,Type3,13.0,Delayed,81.0,Delayed Approval,Medium,10.0,48.0
O947572,2021-02-20,WH002,Dealer_D,Cust003,MC002,Type3,22.0,On-Time,114.0,Urgent Order Change,High,43.0,10.0
O984822,2021-02-20,WH003,Dealer_C,Cust001,MC004,Type1,29.0,Delayed,78.0,Delayed Approval,High,39.0,16.0
O743508,2021-02-20,WH004,Dealer_B,Cust001,MC002,Type2,11.0,Delayed,349.0,Delayed Approval,High,22.0,0.0
O195230,2021-02-20,WH004,Dealer_B,Cust001,MC001,Type5,47.0,Delayed,429.0,Delayed Approval,High,16.0,2.0
O804708,2021-02-20,WH004,Dealer_D,Cust004,MC001,Type3,46.0,On-Time,162.0,Supplier Delay,High,27.0,0.0
O985161,2021-02-20,WH001,Dealer_B,Cust002,MC003,Type4,7.0,On-Time,376.0,Urgent Order Change,Medium,41.0,0.0
O769659,2021-02-20,WH003,Dealer_C,Cust001,MC004,Type1,32.0,On-Time,498.0,Delayed Approval,High,29.0,0.0
O942931,2021-02-20,WH003,Dealer_B,Cust004,MC005,Type4,31.0,On-Time,281.0,Feature Update,Low,32.0,3.0
O467091,2021-02-21,WH003,Dealer_D,Cust003,MC005,Type2,48.0,Delayed,228.0,Feature Update,High,42.0,0.0
O498863,2021-02-21,WH002,Dealer_C,Cust003,MC004,Type2,45.0,Critical Delay,83.0,Supplier Delay,Low,20.0,0.0
O169648,2021-02-21,WH003,Dealer_D,Cust001,MC004,Type4,3.0,Delayed,313.0,Feature Update,Medium,40.0,0.0
O644917,2021-02-21,WH002,Dealer_A,Cust003,MC004,Type5,45.0,On-Time,195.0,Delayed Approval,Low,43.0,9.0
O936845,2021-02-22,WH001,Dealer_D,Cust001,MC002,Type1,15.0,On-Time,54.0,Feature Update,Medium,8.0,12.0
O328079,2021-02-22,WH003,Dealer_A,Cust004,MC002,Type3,30.0,On-Time,214.0,Urgent Order Change,Medium,13.0,0.0
O812482,2021-02-22,WH002,Dealer_D,Cust004,MC001,Type4,7.0,Critical Delay,173.0,Delayed Approval,High,39.0,10.0
O925610,2021-02-22,WH001,Dealer_A,Cust002,MC004,Type5,5.0,Delayed,120.0,Supplier Delay,High,17.0,0.0
O551832,2021-02-22,WH002,Dealer_B,Cust001,MC001,Type3,3.0,Delayed,333.0,Delayed Approval,High,39.0,0.0
O322476,2021-02-22,WH003,Dealer_E,Cust003,MC004,Type5,45.0,Critical Delay,210.0,Feature Update,Medium,46.0,0.0
O413397,2021-02-22,WH002,Dealer_E,Cust002,MC004,Type3,85.0,Delayed,407.0,Delayed Approval,Low,27.0,0.0
O768478,2021-02-23,WH004,Dealer_C,Cust005,MC002,Type5,21.0,Delayed,452.0,Delayed Approval,Medium,25.0,0.0
O131076,2021-02-23,WH002,Dealer_E,Cust004,MC003,Type5,19.0,On-Time,147.0,Delayed Approval,Medium,27.0,1.0
O929081,2021-02-23,WH002,Dealer_D,Cust004,MC002,Type4,1.0,On-Time,93.0,Supplier Delay,High,16.0,6.0
O442424,2021-02-23,WH003,Dealer_D,Cust001,MC004,Type5,9.0,Critical Delay,470.0,Feature Update,Medium,9.0,0.0
O269786,2021-02-23,WH002,Dealer_C,Cust001,MC002,Type3,7.0,Delayed,131.0,Delayed Approval,High,27.0,0.0
O220316,2021-02-23,WH002,Dealer_A,Cust001,MC002,Type4,39.0,Delayed,417.0,Delayed Approval,Low,6.0,12.0
O471622,2021-02-24,WH001,Dealer_C,Cust002,MC003,Type2,46.0,On-Time,165.0,Delayed Approval,Low,29.0,1.0
O181585,2021-02-24,WH001,Dealer_D,Cust003,MC001,Type3,39.0,On-Time,97.0,Delayed Approval,Medium,20.0,0.0
Unknown,2021-02-24,WH003,Dealer_E,Cust004,MC003,Type3,2.0,Delayed,55.0,Supplier Delay,High,49.0,12.0
O817550,2021-02-25,WH001,Dealer_D,Cust005,MC002,Type4,2.0,Delayed,3870.0,Delayed Approval,Medium,17.0,13.0
O503821,2021-02-25,WH002,Dealer_C,Cust001,MC004,Type2,46.0,On-Time,354.0,Supplier Delay,High,10.0,0.0
O928791,2021-02-25,WH002,Dealer_C,Cust004,MC002,Type5,44.0,Delayed,402.0,Delayed Approval,Low,10.0,19.0
O747542,2021-02-25,WH001,Dealer_E,Cust005,MC001,Type2,35.0,Critical Delay,225.0,Urgent Order Change,Low,48.0,10.0
O463007,2021-02-25,WH002,Dealer_C,Cust003,MC005,Type5,23.0,Delayed,221.0,Feature Update,High,17.0,0.0
O333522,2021-02-26,WH001,Dealer_B,Cust002,MC004,Type5,4.0,On-Time,367.0,Supplier Delay,Medium,34.0,0.0
O120188,2021-02-26,WH002,Dealer_C,Cust004,MC003,Type4,48.0,Delayed,174.0,Delayed Approval,Medium,13.0,0.0
O726522,2021-02-26,WH003,Dealer_A,Cust004,MC004,Type4,105.0,On-Time,24.0,Delayed Approval,Medium,37.0,0.0
Unknown,2021-02-26,WH001,Dealer_D,Cust002,MC003,Type1,26.0,On-Time,412.0,Delayed Approval,High,36.0,7.0
O941696,2021-02-26,WH001,Dealer_C,Cust001,MC001,Type3,17.0,Critical Delay,73.0,Supplier Delay,Low,36.0,4.0
Unknown,2021-02-26,WH002,Dealer_E,Cust001,MC001,Type4,37.0,Delayed,168.0,Supplier Delay,Medium,7.0,0.0
O505987,2021-02-26,WH002,Dealer_B,Cust003,MC003,Type5,29.0,Critical Delay,183.0,Supplier Delay,Low,16.0,0.0
O713602,2021-02-26,WH003,Dealer_E,Cust001,MC001,Type4,12.0,On-Time,212.0,Urgent Order Change,Medium,21.0,0.0
Unknown,2021-02-27,WH003,Dealer_A,Cust005,MC005,Type4,37.0,Delayed,342.0,Urgent Order Change,Medium,7.0,12.0
O378415,2021-02-27,WH002,Dealer_A,Cust002,MC005,Type4,26.0,Critical Delay,385.0,Supplier Delay,Medium,20.0,19.0
O120137,2021-02-27,WH001,Dealer_C,Cust002,MC004,Type5,2.0,On-Time,183.0,Delayed Approval,High,17.0,0.0
O135364,2021-02-27,WH002,Dealer_E,Cust002,MC003,Type1,49.0,On-Time,111.0,Delayed Approval,Low,15.0,0.0
O146083,2021-02-27,WH002,Dealer_C,Cust005,MC001,Type4,20.0,Critical Delay,102.0,Urgent Order Change,Low,45.0,0.0
O173483,2021-02-27,WH004,Dealer_D,Cust001,MC003,Type3,29.0,On-Time,440.0,Delayed Approval,High,17.0,0.0
Unknown,2021-02-27,WH001,Dealer_E,Cust002,MC001,Type3,11.0,On-Time,321.0,Feature Update,High,37.0,0.0
O785523,2021-02-28,WH001,Dealer_B,Cust005,MC001,Type4,25.0,On-Time,84.0,Delayed Approval,Medium,22.0,0.0
O793031,2021-02-28,WH003,Dealer_E,Cust005,MC004,Type3,20.0,Delayed,446.0,Feature Update,High,32.0,0.0
O401006,2021-02-28,WH002,Dealer_C,Cust002,MC003,Type4,42.0,Delayed,404.0,Delayed Approval,Medium,32.0,11.0
O609063,2021-02-28,WH001,Dealer_D,Cust004,MC004,Type2,17.0,On-Time,2844.0,Delayed Approval,High,45.0,0.0
O272821,2021-03-01,WH004,Dealer_A,Cust003,MC002,Type1,2.0,Delayed,26.0,Delayed Approval,Medium,9.0,0.0
O774521,2021-03-01,WH004,Dealer_D,Cust002,MC005,Type3,13.0,Delayed,197.0,Feature Update,Low,42.0,0.0
O143643,2021-03-01,WH002,Dealer_B,Cust001,MC002,Type3,26.0,Critical Delay,47.0,Delayed Approval,High,47.0,0.0
O406083,2021-03-01,WH004,Dealer_E,Cust005,MC004,Type4,49.0,Critical Delay,233.0,Delayed Approval,High,18.0,0.0
Unknown,2021-03-01,WH004,Dealer_B,Cust002,MC004,Type5,3.0,On-Time,188.0,Delayed Approval,High,14.0,0.0
O703659,2021-03-01,WH004,Dealer_E,Cust005,MC002,Type4,10.0,Critical Delay,1557.0,Supplier Delay,High,19.0,0.0
O905852,2021-03-01,WH003,Dealer_E,Cust002,MC001,Type1,3.0,On-Time,388.0,Feature Update,Low,25.0,0.0
O582427,2021-03-01,WH003,Dealer_D,Cust004,MC004,Type1,20.0,Critical Delay,124.0,Delayed Approval,Medium,35.0,0.0
O835365,2021-03-02,WH002,Dealer_D,Cust003,MC003,Type5,30.0,Delayed,343.0,Delayed Approval,High,14.0,0.0
O516495,2021-03-02,WH004,Dealer_D,Cust002,MC004,Type5,35.0,On-Time,439.0,Supplier Delay,Low,47.0,0.0
O950890,2021-03-02,WH002,Dealer_E,Cust001,MC002,Type2,27.0,Critical Delay,258.0,Urgent Order Change,Medium,46.0,19.0
O154324,2021-03-02,WH004,Dealer_C,Cust002,MC002,Type5,49.0,On-Time,332.0,Feature Update,Medium,38.0,0.0
O153668,2021-03-02,WH004,Dealer_E,Cust001,MC003,Type4,17.0,Delayed,479.0,Delayed Approval,High,44.0,7.0
O847110,2021-03-02,WH001,Dealer_D,Cust002,MC004,Type2,13.0,Critical Delay,478.0,Delayed Approval,Medium,8.0,9.0
O664275,2021-03-02,WH003,Dealer_A,Cust004,MC001,Type1,45.0,Critical Delay,256.0,Urgent Order Change,Medium,7.0,8.0
O407297,2021-03-03,WH002,Dealer_D,Cust004,MC003,Type2,17.0,On-Time,472.0,Delayed Approval,High,35.0,0.0
O665632,2021-03-03,WH003,Dealer_E,Cust004,MC005,Type5,7.0,On-Time,262.0,Supplier Delay,High,24.0,0.0
O641800,2021-03-03,WH002,Dealer_C,Cust002,MC001,Type1,30.0,Delayed,79.0,Delayed Approval,Low,15.0,3.0
O885247,2021-03-03,WH004,Dealer_A,Cust003,MC005,Type3,11.0,Delayed,153.0,Supplier Delay,Medium,32.0,0.0
O248308,2021-03-03,WH001,Dealer_B,Cust001,MC001,Type1,26.0,Critical Delay,63.0,Urgent Order Change,High,41.0,19.0
O885904,2021-03-03,WH002,Dealer_E,Cust001,MC005,Type1,20.0,Critical Delay,169.0,Urgent Order Change,High,12.0,0.0
O561526,2021-03-03,WH003,Dealer_B,Cust001,MC001,Type4,10.0,Delayed,448.0,Urgent Order Change,High,48.0,0.0
O324634,2021-03-03,WH001,Dealer_A,Cust004,MC002,Type4,15.0,Critical Delay,433.0,Delayed Approval,Low,32.0,0.0
O117197,2021-03-04,WH003,Dealer_A,Cust002,MC005,Type5,11.0,Delayed,455.0,Delayed Approval,High,40.0,7.0
O496334,2021-03-04,WH004,Dealer_B,Cust002,MC005,Type5,14.0,On-Time,32.0,Delayed Approval,High,31.0,0.0
O853177,2021-03-04,WH004,Dealer_E,Cust001,MC001,Type1,25.0,On-Time,89.0,Delayed Approval,Low,32.0,0.0
O319916,2021-03-04,WH002,Dealer_A,Cust002,MC004,Type2,44.0,Critical Delay,440.0,Delayed Approval,High,17.0,18.0
O364654,2021-03-04,WH004,Dealer_B,Cust002,MC001,Type1,15.0,Critical Delay,182.0,Supplier Delay,Medium,23.0,0.0
O937806,2021-03-04,WH003,Dealer_D,Cust004,MC003,Type1,6.0,On-Time,187.0,Delayed Approval,High,54.0,19.0
O655253,2021-03-04,WH004,Dealer_D,Cust002,MC003,Type2,23.0,On-Time,295.0,Delayed Approval,Medium,34.0,17.0
O607512,2021-03-04,WH001,Dealer_A,Cust004,MC001,Type3,47.0,Critical Delay,378.0,Delayed Approval,Medium,36.0,0.0
O815937,2021-03-04,WH002,Dealer_D,Cust005,MC002,Type3,44.0,Delayed,278.0,Delayed Approval,Medium,27.0,0.0
O848158,2021-03-05,WH003,Dealer_B,Cust003,MC005,Type3,31.0,Critical Delay,110.0,Feature Update,Low,14.0,0.0
O496914,2021-03-05,WH001,Dealer_E,Cust002,MC001,Type2,7.0,Critical Delay,270.0,Delayed Approval,Low,26.0,0.0
O374620,2021-03-05,WH001,Dealer_B,Cust002,MC002,Type1,46.0,Critical Delay,45.0,Supplier Delay,Medium,21.0,0.0
O482289,2021-03-05,WH003,Dealer_B,Cust002,MC005,Type2,18.0,Delayed,22.0,Feature Update,High,5.0,11.0
O758983,2021-03-05,WH001,Dealer_D,Cust001,MC002,Type2,42.0,On-Time,245.0,Feature Update,Low,15.0,0.0
O435100,2021-03-05,WH004,Dealer_B,Cust002,MC002,Type4,35.0,On-Time,71.0,Urgent Order Change,High,44.0,3.0
O989268,2021-03-05,WH003,Dealer_C,Cust003,MC005,Type1,8.0,On-Time,443.0,Urgent Order Change,High,8.0,0.0
O556280,2021-03-05,WH003,Dealer_E,Cust003,MC005,Type4,35.0,Delayed,24.0,Feature Update,High,29.0,0.0
O461719,2021-03-05,WH003,Dealer_D,Cust004,MC005,Type2,29.0,Critical Delay,388.0,Supplier Delay,High,25.0,0.0
O418316,2021-03-06,WH001,Dealer_A,Cust005,MC001,Type1,26.0,Delayed,131.0,Delayed Approval,High,11.0,0.0
O359598,2021-03-06,WH002,Dealer_E,Cust003,MC004,Type1,24.0,Delayed,442.0,Feature Update,Low,46.0,0.0
O677869,2021-03-06,WH001,Dealer_D,Cust005,MC003,Type5,7.0,Delayed,23.0,Supplier Delay,Medium,31.0,0.0
O884999,2021-03-06,WH003,Dealer_C,Cust005,MC003,Type3,20.0,Delayed,72.0,Delayed Approval,High,30.0,0.0
O352854,2021-03-06,WH003,Dealer_A,Cust005,MC002,Type1,18.0,On-Time,301.0,Delayed Approval,Medium,12.0,10.0
O623113,2021-03-06,WH003,Dealer_C,Cust001,MC004,Type3,47.0,On-Time,295.0,Urgent Order Change,Medium,49.0,0.0
O446644,2021-03-07,WH001,Dealer_B,Cust004,MC002,Type5,11.0,Delayed,220.0,Urgent Order Change,High,27.0,18.0
O657165,2021-03-07,WH003,Dealer_A,Cust001,MC004,Type4,11.0,Critical Delay,357.0,Feature Update,Low,39.0,0.0
O852436,2021-03-07,WH002,Dealer_A,Cust005,MC001,Type5,31.0,On-Time,64.0,Urgent Order Change,High,27.0,0.0
O601318,2021-03-07,WH002,Dealer_B,Cust003,MC005,Type3,10.0,Delayed,493.0,Feature Update,High,49.0,17.0
O847807,2021-03-07,WH004,Dealer_A,Cust003,MC001,Type3,26.0,Delayed,370.0,Delayed Approval,Medium,11.0,0.0
O696212,2021-03-08,WH002,Dealer_B,Cust001,MC004,Type5,13.0,Delayed,389.0,Urgent Order Change,Low,42.0,0.0
O878933,2021-03-08,WH001,Dealer_A,Cust003,MC001,Type5,22.0,Critical Delay,189.0,Urgent Order Change,Low,48.0,0.0
O144051,2021-03-08,WH004,Dealer_D,Cust001,MC002,Type5,26.0,Critical Delay,259.0,Delayed Approval,High,25.0,6.0
O672742,2021-03-08,WH002,Dealer_B,Cust004,MC001,Type3,49.0,On-Time,328.0,Urgent Order Change,Medium,7.0,16.0
O952874,2021-03-08,WH004,Dealer_C,Cust001,MC004,Type3,30.0,Delayed,184.0,Urgent Order Change,High,10.0,0.0
O592067,2021-03-08,WH001,Dealer_E,Cust001,MC003,Type2,26.0,Delayed,2529.0,Feature Update,Medium,7.0,0.0
O300872,2021-03-09,WH001,Dealer_D,Cust002,MC005,Type4,13.0,Delayed,126.0,Supplier Delay,High,45.0,0.0
O536947,2021-03-09,WH004,Dealer_E,Cust002,MC005,Type3,40.0,Critical Delay,403.0,Delayed Approval,Medium,28.0,0.0
